Id,WnvPresent
12699,0.09
12700,0.10074074074074074
12701,0.15
12702,0.15
12703,0.15
12704,0.15
12705,0.15
12706,0.2929411764705882
12707,0.09
12708,0.12074074074074075
12709,0.17
12710,0.17
12711,0.17
12712,0.17
12713,0.17
12714,0.32
12715,0.09
12716,0.12074074074074075
12717,0.17
12718,0.17
12719,0.17
12720,0.17
12721,0.17
12722,0.2929411764705882
12723,0.09
12724,0.12074074074074075
12725,0.17
12726,0.17
12727,0.17
12728,0.17
12729,0.17
12730,0.28294117647058825
12731,0.08
12732,0.11074074074074075
12733,0.16
12734,0.16
12735,0.16
12736,0.16
12737,0.16
12738,0.28294117647058825
12739,0.09
12740,0.12074074074074075
12741,0.17
12742,0.17
12743,0.17
12744,0.17
12745,0.17
12746,0.265718954248366
12747,0.09
12748,0.10074074074074074
12749,0.15
12750,0.15
12751,0.15
12752,0.15
12753,0.15
12754,0.28294117647058825
12755,0.08
12756,0.11074074074074075
12757,0.16
12758,0.16
12759,0.16
12760,0.16
12761,0.16
12762,0.34071895424836607
12763,0.1
12764,0.11074074074074075
12765,0.19
12766,0.19
12767,0.19
12768,0.19
12769,0.19
12770,0.2899411764705882
12771,0.07
12772,0.09074074074074075
12773,0.14
12774,0.14
12775,0.14
12776,0.14
12777,0.14
12778,0.31
12779,0.09
12780,0.11074074074074075
12781,0.17
12782,0.17
12783,0.17
12784,0.17
12785,0.17
12786,0.2992903828197946
12787,0.11
12788,0.11405359686609685
12789,0.17
12790,0.17
12791,0.17
12792,0.17
12793,0.17
12794,0.2929411764705882
12795,0.09
12796,0.11074074074074075
12797,0.17
12798,0.17
12799,0.17
12800,0.17
12801,0.17
12802,0.28294117647058825
12803,0.08
12804,0.12074074074074075
12805,0.16
12806,0.16
12807,0.16
12808,0.16
12809,0.16
12810,0.47429038281979463
12811,0.14
12812,0.13240740740740742
12813,0.23
12814,0.23
12815,0.23
12816,0.23
12817,0.23
12818,0.2929411764705882
12819,0.09
12820,0.12074074074074075
12821,0.17
12822,0.17
12823,0.17
12824,0.17
12825,0.17
12826,0.335
12827,0.1
12828,0.13074074074074074
12829,0.18
12830,0.18
12831,0.18
12832,0.18
12833,0.18
12834,0.3
12835,0.09
12836,0.11074074074074075
12837,0.17
12838,0.17
12839,0.17
12840,0.17
12841,0.17
12842,0.3029411764705882
12843,0.1
12844,0.12074074074074075
12845,0.18
12846,0.18
12847,0.18
12848,0.18
12849,0.18
12850,0.3029411764705882
12851,0.11
12852,0.12074074074074075
12853,0.18
12854,0.18
12855,0.18
12856,0.18
12857,0.18
12858,0.3129411764705882
12859,0.11
12860,0.12074074074074075
12861,0.18
12862,0.18
12863,0.18
12864,0.18
12865,0.18
12866,0.27
12867,0.1
12868,0.12074074074074075
12869,0.16
12870,0.16
12871,0.16
12872,0.16
12873,0.16
12874,0.2996078431372549
12875,0.1
12876,0.12074074074074075
12877,0.17
12878,0.17
12879,0.17
12880,0.17
12881,0.17
12882,0.28
12883,0.1
12884,0.12074074074074075
12885,0.17
12886,0.17
12887,0.17
12888,0.17
12889,0.17
12890,0.30627450980392157
12891,0.11
12892,0.13074074074074074
12893,0.18
12894,0.18
12895,0.18
12896,0.18
12897,0.18
12898,0.265
12899,0.09
12900,0.11074074074074075
12901,0.15
12902,0.15
12903,0.15
12904,0.15
12905,0.15
12906,0.25
12907,0.08
12908,0.11074074074074075
12909,0.14
12910,0.14
12911,0.14
12912,0.14
12913,0.14
12914,0.27294117647058824
12915,0.1
12916,0.12074074074074075
12917,0.16
12918,0.16
12919,0.16
12920,0.16
12921,0.16
12922,0.2929411764705882
12923,0.2929411764705882
12924,0.1
12925,0.12074074074074075
12926,0.18
12927,0.18
12928,0.18
12929,0.18
12930,0.18
12931,0.26
12932,0.1
12933,0.11
12934,0.15
12935,0.15
12936,0.15
12937,0.15
12938,0.15
12939,0.28960784313725485
12940,0.1
12941,0.12074074074074075
12942,0.17
12943,0.17
12944,0.17
12945,0.17
12946,0.17
12947,0.26
12948,0.1
12949,0.11
12950,0.15
12951,0.15
12952,0.15
12953,0.15
12954,0.15
12955,0.25
12956,0.1
12957,0.11
12958,0.14
12959,0.14
12960,0.14
12961,0.14
12962,0.14
12963,0.26294117647058823
12964,0.09
12965,0.12074074074074075
12966,0.16
12967,0.16
12968,0.16
12969,0.16
12970,0.16
12971,0.3029411764705882
12972,0.11
12973,0.12074074074074075
12974,0.19
12975,0.19
12976,0.19
12977,0.19
12978,0.19
12979,0.2929411764705882
12980,0.11
12981,0.12074074074074075
12982,0.18
12983,0.18
12984,0.18
12985,0.18
12986,0.18
12987,0.23
12988,0.09
12989,0.11
12990,0.13
12991,0.13
12992,0.13
12993,0.13
12994,0.13
12995,0.28
12996,0.1
12997,0.12074074074074075
12998,0.17
12999,0.17
13000,0.17
13001,0.17
13002,0.17
13003,0.25
13004,0.08
13005,0.11074074074074075
13006,0.14
13007,0.14
13008,0.14
13009,0.14
13010,0.14
13011,0.32
13012,0.09
13013,0.12074074074074075
13014,0.17
13015,0.17
13016,0.17
13017,0.17
13018,0.17
13019,0.29921895424836603
13020,0.098
13021,0.08650693627155412
13022,0.158
13023,0.158
13024,0.158
13025,0.158
13026,0.158
13027,0.22619047619047616
13028,0.08
13029,0.09230263157894736
13030,0.12
13031,0.12
13032,0.12
13033,0.12
13034,0.12
13035,0.2719444444444445
13036,0.08
13037,0.08307983283437004
13038,0.13
13039,0.13
13040,0.13
13041,0.13
13042,0.13
13043,0.22142857142857142
13044,0.08
13045,0.09105263157894736
13046,0.12
13047,0.12
13048,0.12
13049,0.12
13050,0.12
13051,0.24142857142857144
13052,0.09
13053,0.10105263157894737
13054,0.13
13055,0.13
13056,0.13
13057,0.13
13058,0.13
13059,0.28432539682539687
13060,0.08
13061,0.08507983283437003
13062,0.13
13063,0.13
13064,0.13
13065,0.13
13066,0.13
13067,0.28194444444444444
13068,0.09
13069,0.10307983283437004
13070,0.145
13071,0.145
13072,0.145
13073,0.145
13074,0.145
13075,0.22619047619047616
13076,0.08
13077,0.09105263157894736
13078,0.12
13079,0.12
13080,0.12
13081,0.12
13082,0.12
13083,0.26
13084,0.09
13085,0.09137037037037038
13086,0.14
13087,0.14
13088,0.14
13089,0.14
13090,0.14
13091,0.2896078431372549
13092,0.09
13093,0.12074074074074075
13094,0.16
13095,0.16
13096,0.16
13097,0.16
13098,0.16
13099,0.28960784313725485
13100,0.1
13101,0.12074074074074075
13102,0.17
13103,0.17
13104,0.17
13105,0.17
13106,0.17
13107,0.30121895424836603
13108,0.098
13109,0.09351787791611646
13110,0.168
13111,0.168
13112,0.168
13113,0.168
13114,0.168
13115,0.22142857142857142
13116,0.08
13117,0.10105263157894737
13118,0.12
13119,0.12
13120,0.12
13121,0.12
13122,0.12
13123,0.235
13124,0.08
13125,0.08142300194931774
13126,0.13
13127,0.13
13128,0.13
13129,0.13
13130,0.13
13131,0.26294117647058823
13132,0.09
13133,0.12074074074074075
13134,0.16
13135,0.16
13136,0.16
13137,0.16
13138,0.16
13139,0.2970136105724342
13140,0.1
13141,0.0919964995010367
13142,0.15
13143,0.15
13144,0.15
13145,0.15
13146,0.15
13147,0.28
13148,0.1
13149,0.12074074074074075
13150,0.17
13151,0.17
13152,0.17
13153,0.17
13154,0.17
13155,0.3029411764705882
13156,0.1
13157,0.12074074074074075
13158,0.18
13159,0.18
13160,0.18
13161,0.18
13162,0.18
13163,0.2775
13164,0.09
13165,0.09152741347953132
13166,0.14
13167,0.14
13168,0.14
13169,0.14
13170,0.14
13171,0.33429038281979456
13172,0.11
13173,0.11329861111111111
13174,0.17
13175,0.17
13176,0.17
13177,0.17
13178,0.17
13179,0.28294117647058825
13180,0.09
13181,0.12074074074074075
13182,0.17
13183,0.17
13184,0.17
13185,0.17
13186,0.17
13187,0.30571895424836604
13188,0.09
13189,0.1038711917562724
13190,0.16
13191,0.16
13192,0.16
13193,0.16
13194,0.16
13195,0.24
13196,0.08
13197,0.09105263157894736
13198,0.12
13199,0.12
13200,0.12
13201,0.12
13202,0.12
13203,0.2333333333333333
13204,0.08
13205,0.10105263157894737
13206,0.12
13207,0.12
13208,0.12
13209,0.12
13210,0.12
13211,0.2775
13212,0.09
13213,0.09152741347953132
13214,0.14
13215,0.14
13216,0.14
13217,0.14
13218,0.14
13219,0.28
13220,0.08
13221,0.10074074074074074
13222,0.15
13223,0.15
13224,0.15
13225,0.15
13226,0.15
13227,0.27
13228,0.08
13229,0.10074074074074074
13230,0.16
13231,0.16
13232,0.16
13233,0.16
13234,0.16
13235,0.3483333333333334
13236,0.14
13237,0.13074074074074074
13238,0.19
13239,0.19
13240,0.19
13241,0.19
13242,0.19
13243,0.245718954248366
13244,0.09
13245,0.10074074074074074
13246,0.14
13247,0.14
13248,0.14
13249,0.14
13250,0.14
13251,0.28294117647058825
13252,0.08
13253,0.10074074074074074
13254,0.15
13255,0.15
13256,0.15
13257,0.15
13258,0.15
13259,0.28294117647058825
13260,0.1
13261,0.12074074074074075
13262,0.17
13263,0.17
13264,0.17
13265,0.17
13266,0.17
13267,0.27294117647058824
13268,0.1
13269,0.12074074074074075
13270,0.17
13271,0.17
13272,0.17
13273,0.17
13274,0.17
13275,0.27
13276,0.09
13277,0.10074074074074074
13278,0.16
13279,0.16
13280,0.16
13281,0.16
13282,0.16
13283,0.28
13284,0.1
13285,0.12074074074074075
13286,0.17
13287,0.17
13288,0.17
13289,0.17
13290,0.17
13291,0.2929411764705882
13292,0.09
13293,0.11074074074074075
13294,0.17
13295,0.17
13296,0.17
13297,0.17
13298,0.17
13299,0.2929411764705882
13300,0.11
13301,0.12074074074074075
13302,0.18
13303,0.18
13304,0.18
13305,0.18
13306,0.18
13307,0.3823856209150327
13308,0.14
13309,0.13074074074074074
13310,0.2
13311,0.2
13312,0.2
13313,0.2
13314,0.2
13315,0.29627450980392156
13316,0.11
13317,0.13074074074074074
13318,0.18
13319,0.18
13320,0.18
13321,0.18
13322,0.18
13323,0.28
13324,0.1
13325,0.12074074074074075
13326,0.17
13327,0.17
13328,0.17
13329,0.17
13330,0.17
13331,0.33071895424836606
13332,0.1
13333,0.12074074074074075
13334,0.17
13335,0.17
13336,0.17
13337,0.17
13338,0.17
13339,0.26294117647058823
13340,0.08
13341,0.10074074074074074
13342,0.16
13343,0.16
13344,0.16
13345,0.16
13346,0.16
13347,0.32
13348,0.11222222222222221
13349,0.18666666666666668
13350,0.2122222222222222
13351,0.2122222222222222
13352,0.2122222222222222
13353,0.2122222222222222
13354,0.2122222222222222
13355,0.21
13356,0.1
13357,0.16
13358,0.17
13359,0.17
13360,0.17
13361,0.17
13362,0.17
13363,0.35903030303030303
13364,0.10222222222222221
13365,0.16666666666666669
13366,0.2222222222222222
13367,0.2222222222222222
13368,0.2222222222222222
13369,0.2222222222222222
13370,0.2222222222222222
13371,0.3037878787878788
13372,0.10333333333333332
13373,0.19
13374,0.18
13375,0.18
13376,0.18
13377,0.18
13378,0.18
13379,0.24
13380,0.11
13381,0.15
13382,0.18
13383,0.18
13384,0.18
13385,0.18
13386,0.18
13387,0.32858585858585854
13388,0.10222222222222221
13389,0.16666666666666669
13390,0.2122222222222222
13391,0.2122222222222222
13392,0.2122222222222222
13393,0.2122222222222222
13394,0.2122222222222222
13395,0.2366666666666667
13396,0.11222222222222221
13397,0.18666666666666668
13398,0.20222222222222222
13399,0.20222222222222222
13400,0.20222222222222222
13401,0.20222222222222222
13402,0.20222222222222222
13403,0.369105339105339
13404,0.10333333333333332
13405,0.17
13406,0.21
13407,0.21
13408,0.21
13409,0.21
13410,0.21
13411,0.22923076923076924
13412,0.10222222222222221
13413,0.15
13414,0.17145299145299145
13415,0.17145299145299145
13416,0.17145299145299145
13417,0.17145299145299145
13418,0.17145299145299145
13419,0.21
13420,0.1
13421,0.15
13422,0.16
13423,0.16
13424,0.16
13425,0.16
13426,0.16
13427,0.23
13428,0.11222222222222221
13429,0.16
13430,0.1522222222222222
13431,0.1522222222222222
13432,0.1522222222222222
13433,0.1522222222222222
13434,0.1522222222222222
13435,0.24
13436,0.12222222222222222
13437,0.18
13438,0.17222222222222222
13439,0.17222222222222222
13440,0.17222222222222222
13441,0.17222222222222222
13442,0.17222222222222222
13443,0.23
13444,0.12
13445,0.16
13446,0.16
13447,0.16
13448,0.16
13449,0.16
13450,0.16
13451,0.22
13452,0.1
13453,0.15
13454,0.17
13455,0.17
13456,0.17
13457,0.17
13458,0.17
13459,0.21
13460,0.1
13461,0.15
13462,0.16
13463,0.16
13464,0.16
13465,0.16
13466,0.16
13467,0.22
13468,0.12222222222222222
13469,0.16
13470,0.1822222222222222
13471,0.1822222222222222
13472,0.1822222222222222
13473,0.1822222222222222
13474,0.1822222222222222
13475,0.24
13476,0.12222222222222222
13477,0.16
13478,0.17222222222222222
13479,0.17222222222222222
13480,0.17222222222222222
13481,0.17222222222222222
13482,0.17222222222222222
13483,0.22
13484,0.11
13485,0.15
13486,0.15
13487,0.15
13488,0.15
13489,0.15
13490,0.15
13491,0.23
13492,0.11222222222222221
13493,0.15
13494,0.1622222222222222
13495,0.1622222222222222
13496,0.1622222222222222
13497,0.1622222222222222
13498,0.1622222222222222
13499,0.25
13500,0.11222222222222221
13501,0.16
13502,0.17222222222222222
13503,0.17222222222222222
13504,0.17222222222222222
13505,0.17222222222222222
13506,0.17222222222222222
13507,0.2863636363636364
13508,0.10222222222222221
13509,0.19
13510,0.1922222222222222
13511,0.1922222222222222
13512,0.1922222222222222
13513,0.1922222222222222
13514,0.1922222222222222
13515,0.26021645021645023
13516,0.10333333333333332
13517,0.16
13518,0.16
13519,0.16
13520,0.16
13521,0.16
13522,0.16
13523,0.22
13524,0.11222222222222221
13525,0.15
13526,0.17222222222222222
13527,0.17222222222222222
13528,0.17222222222222222
13529,0.17222222222222222
13530,0.17222222222222222
13531,0.22
13532,0.12222222222222222
13533,0.17
13534,0.1822222222222222
13535,0.1822222222222222
13536,0.1822222222222222
13537,0.1822222222222222
13538,0.1822222222222222
13539,0.22
13540,0.12222222222222222
13541,0.16
13542,0.1822222222222222
13543,0.1822222222222222
13544,0.1822222222222222
13545,0.1822222222222222
13546,0.1822222222222222
13547,0.28
13548,0.11222222222222221
13549,0.19
13550,0.20222222222222222
13551,0.20222222222222222
13552,0.20222222222222222
13553,0.20222222222222222
13554,0.20222222222222222
13555,0.22
13556,0.1
13557,0.15
13558,0.17
13559,0.17
13560,0.17
13561,0.17
13562,0.17
13563,0.22
13564,0.12222222222222222
13565,0.17
13566,0.17222222222222222
13567,0.17222222222222222
13568,0.17222222222222222
13569,0.17222222222222222
13570,0.17222222222222222
13571,0.25
13572,0.12222222222222222
13573,0.18
13574,0.1822222222222222
13575,0.1822222222222222
13576,0.1822222222222222
13577,0.1822222222222222
13578,0.1822222222222222
13579,0.24
13580,0.12222222222222222
13581,0.17
13582,0.1922222222222222
13583,0.1922222222222222
13584,0.1922222222222222
13585,0.1922222222222222
13586,0.1922222222222222
13587,0.22
13588,0.11222222222222221
13589,0.16
13590,0.1522222222222222
13591,0.1522222222222222
13592,0.1522222222222222
13593,0.1522222222222222
13594,0.1522222222222222
13595,0.2
13596,0.1
13597,0.14
13598,0.15
13599,0.15
13600,0.15
13601,0.15
13602,0.15
13603,0.4395854817696923
13604,0.20357142857142857
13605,0.16666666666666669
13606,0.31384415584415587
13607,0.31384415584415587
13608,0.31384415584415587
13609,0.31384415584415587
13610,0.31384415584415587
13611,0.477736705545916
13612,0.477736705545916
13613,0.477736705545916
13614,0.477736705545916
13615,0.477736705545916
13616,0.477736705545916
13617,0.477736705545916
13618,0.477736705545916
13619,0.12662698412698412
13620,0.12662698412698412
13621,0.12662698412698412
13622,0.12662698412698412
13623,0.16666666666666669
13624,0.16666666666666669
13625,0.16666666666666669
13626,0.16666666666666669
13627,0.2571721472971473
13628,0.2571721472971473
13629,0.2571721472971473
13630,0.2571721472971473
13631,0.2571721472971473
13632,0.46330952380952384
13633,0.36833333333333335
13634,0.16666666666666669
13635,0.42
13636,0.42
13637,0.42
13638,0.42
13639,0.42
13640,0.23
13641,0.11222222222222221
13642,0.15
13643,0.1622222222222222
13644,0.1622222222222222
13645,0.1622222222222222
13646,0.1622222222222222
13647,0.1622222222222222
13648,0.24
13649,0.12222222222222222
13650,0.17
13651,0.17222222222222222
13652,0.17222222222222222
13653,0.17222222222222222
13654,0.17222222222222222
13655,0.17222222222222222
13656,0.3
13657,0.10222222222222221
13658,0.17666666666666667
13659,0.20222222222222222
13660,0.20222222222222222
13661,0.20222222222222222
13662,0.20222222222222222
13663,0.20222222222222222
13664,0.24
13665,0.12
13666,0.16
13667,0.17
13668,0.17
13669,0.17
13670,0.17
13671,0.17
13672,0.2
13673,0.1
13674,0.15
13675,0.16
13676,0.16
13677,0.16
13678,0.16
13679,0.16
13680,0.29
13681,0.11222222222222221
13682,0.18
13683,0.20222222222222222
13684,0.20222222222222222
13685,0.20222222222222222
13686,0.20222222222222222
13687,0.20222222222222222
13688,0.28
13689,0.12222222222222222
13690,0.18
13691,0.2122222222222222
13692,0.2122222222222222
13693,0.2122222222222222
13694,0.2122222222222222
13695,0.2122222222222222
13696,0.359105339105339
13697,0.10333333333333332
13698,0.17
13699,0.2
13700,0.2
13701,0.2
13702,0.2
13703,0.2
13704,0.24
13705,0.12222222222222222
13706,0.18
13707,0.17222222222222222
13708,0.17222222222222222
13709,0.17222222222222222
13710,0.17222222222222222
13711,0.17222222222222222
13712,0.21
13713,0.1
13714,0.16
13715,0.17
13716,0.17
13717,0.17
13718,0.17
13719,0.17
13720,0.135
13721,0.09
13722,0.06
13723,0.1
13724,0.1
13725,0.1
13726,0.1
13727,0.1
13728,0.12
13729,0.08
13730,0.06
13731,0.08
13732,0.08
13733,0.08
13734,0.08
13735,0.08
13736,0.14
13737,0.11
13738,0.1
13739,0.1
13740,0.1
13741,0.1
13742,0.1
13743,0.1
13744,0.12
13745,0.08
13746,0.06
13747,0.08
13748,0.08
13749,0.08
13750,0.08
13751,0.08
13752,0.13
13753,0.07
13754,0.06
13755,0.08
13756,0.08
13757,0.08
13758,0.08
13759,0.08
13760,0.13
13761,0.08
13762,0.06
13763,0.08
13764,0.08
13765,0.08
13766,0.08
13767,0.08
13768,0.18
13769,0.1
13770,0.102
13771,0.11033333333333334
13772,0.11033333333333334
13773,0.11033333333333334
13774,0.11033333333333334
13775,0.11033333333333334
13776,0.15
13777,0.11
13778,0.1
13779,0.1
13780,0.1
13781,0.1
13782,0.1
13783,0.1
13784,0.16
13785,0.08
13786,0.09
13787,0.09
13788,0.09
13789,0.09
13790,0.09
13791,0.09
13792,0.19833333333333333
13793,0.1
13794,0.11
13795,0.10666666666666667
13796,0.10666666666666667
13797,0.10666666666666667
13798,0.10666666666666667
13799,0.10666666666666667
13800,0.13
13801,0.09
13802,0.08
13803,0.08
13804,0.08
13805,0.08
13806,0.08
13807,0.08
13808,0.14
13809,0.07222222222222223
13810,0.06
13811,0.08222222222222221
13812,0.08222222222222221
13813,0.08222222222222221
13814,0.08222222222222221
13815,0.08222222222222221
13816,0.16
13817,0.09
13818,0.09
13819,0.11
13820,0.11
13821,0.11
13822,0.11
13823,0.11
13824,0.14
13825,0.07
13826,0.06
13827,0.08
13828,0.08
13829,0.08
13830,0.08
13831,0.08
13832,0.18766666666666665
13833,0.08888888888888889
13834,0.076
13835,0.09488888888888888
13836,0.09488888888888888
13837,0.09488888888888888
13838,0.09488888888888888
13839,0.09488888888888888
13840,0.13
13841,0.08
13842,0.07
13843,0.08
13844,0.08
13845,0.08
13846,0.08
13847,0.08
13848,0.15
13849,0.08
13850,0.09
13851,0.09
13852,0.09
13853,0.09
13854,0.09
13855,0.09
13856,0.14
13857,0.12
13858,0.09
13859,0.13
13860,0.13
13861,0.13
13862,0.13
13863,0.13
13864,0.17
13865,0.1
13866,0.09
13867,0.09
13868,0.09
13869,0.09
13870,0.09
13871,0.09
13872,0.18088235294117644
13873,0.11
13874,0.08232258064516129
13875,0.09033333333333333
13876,0.09033333333333333
13877,0.09033333333333333
13878,0.09033333333333333
13879,0.09033333333333333
13880,0.14
13881,0.1
13882,0.09
13883,0.09
13884,0.09
13885,0.09
13886,0.09
13887,0.09
13888,0.13
13889,0.07
13890,0.06
13891,0.08
13892,0.08
13893,0.08
13894,0.08
13895,0.08
13896,0.14
13897,0.09
13898,0.08
13899,0.08
13900,0.08
13901,0.08
13902,0.08
13903,0.08
13904,0.13
13905,0.07222222222222223
13906,0.06
13907,0.08222222222222221
13908,0.08222222222222221
13909,0.08222222222222221
13910,0.08222222222222221
13911,0.08222222222222221
13912,0.16
13913,0.09
13914,0.092
13915,0.09033333333333333
13916,0.09033333333333333
13917,0.09033333333333333
13918,0.09033333333333333
13919,0.09033333333333333
13920,0.1511111111111111
13921,0.09
13922,0.09
13923,0.1
13924,0.1
13925,0.1
13926,0.1
13927,0.1
13928,0.15
13929,0.1
13930,0.1
13931,0.1
13932,0.1
13933,0.1
13934,0.1
13935,0.1
13936,0.15
13937,0.09
13938,0.09
13939,0.09
13940,0.09
13941,0.09
13942,0.09
13943,0.09
13944,0.13
13945,0.1
13946,0.09
13947,0.09
13948,0.09
13949,0.09
13950,0.09
13951,0.09
13952,0.12
13953,0.07
13954,0.07
13955,0.07
13956,0.07
13957,0.07
13958,0.07
13959,0.07
13960,0.19
13961,0.1
13962,0.1
13963,0.11
13964,0.11
13965,0.11
13966,0.11
13967,0.11
13968,0.15
13969,0.08
13970,0.09
13971,0.09
13972,0.09
13973,0.09
13974,0.09
13975,0.09
13976,0.12
13977,0.07
13978,0.07
13979,0.07
13980,0.07
13981,0.07
13982,0.07
13983,0.07
13984,0.18
13985,0.09
13986,0.1
13987,0.1
13988,0.1
13989,0.1
13990,0.1
13991,0.1
13992,0.13666666666666666
13993,0.04
13994,0.04
13995,0.06
13996,0.06
13997,0.06
13998,0.06
13999,0.06
14000,0.14
14001,0.08
14002,0.07
14003,0.08
14004,0.08
14005,0.08
14006,0.08
14007,0.08
14008,0.15357142857142858
14009,0.1
14010,0.10205128205128204
14011,0.11
14012,0.11
14013,0.11
14014,0.11
14015,0.11
14016,0.13
14017,0.08
14018,0.07
14019,0.08
14020,0.08
14021,0.08
14022,0.08
14023,0.08
14024,0.13
14025,0.07
14026,0.08
14027,0.07
14028,0.07
14029,0.07
14030,0.07
14031,0.07
14032,0.21357142857142858
14033,0.11
14034,0.11166666666666666
14035,0.11
14036,0.11
14037,0.11
14038,0.11
14039,0.11
14040,0.17666666666666667
14041,0.09666666666666666
14042,0.1
14043,0.09666666666666666
14044,0.09666666666666666
14045,0.09666666666666666
14046,0.09666666666666666
14047,0.09666666666666666
14048,0.17
14049,0.1
14050,0.1
14051,0.1
14052,0.1
14053,0.1
14054,0.1
14055,0.1
14056,0.13
14057,0.07
14058,0.07
14059,0.08
14060,0.08
14061,0.08
14062,0.08
14063,0.08
14064,0.16
14065,0.08
14066,0.09
14067,0.09
14068,0.09
14069,0.09
14070,0.09
14071,0.09
14072,0.17
14073,0.09
14074,0.09
14075,0.1
14076,0.1
14077,0.1
14078,0.1
14079,0.1
14080,0.18
14081,0.09
14082,0.09
14083,0.1
14084,0.1
14085,0.1
14086,0.1
14087,0.1
14088,0.14
14089,0.08222222222222221
14090,0.08
14091,0.09222222222222222
14092,0.09222222222222222
14093,0.09222222222222222
14094,0.09222222222222222
14095,0.09222222222222222
14096,0.14666666666666667
14097,0.08
14098,0.09
14099,0.09
14100,0.09
14101,0.09
14102,0.09
14103,0.09
14104,0.14
14105,0.08222222222222221
14106,0.08
14107,0.09222222222222222
14108,0.09222222222222222
14109,0.09222222222222222
14110,0.09222222222222222
14111,0.09222222222222222
14112,0.15666666666666665
14113,0.09
14114,0.1
14115,0.1
14116,0.1
14117,0.1
14118,0.1
14119,0.1
14120,0.175
14121,0.11222222222222221
14122,0.09
14123,0.12222222222222222
14124,0.12222222222222222
14125,0.12222222222222222
14126,0.12222222222222222
14127,0.12222222222222222
14128,0.14
14129,0.07222222222222223
14130,0.08
14131,0.08222222222222221
14132,0.08222222222222221
14133,0.08222222222222221
14134,0.08222222222222221
14135,0.08222222222222221
14136,0.14
14137,0.08
14138,0.09
14139,0.09
14140,0.09
14141,0.09
14142,0.09
14143,0.09
14144,0.16
14145,0.08
14146,0.09
14147,0.1
14148,0.1
14149,0.1
14150,0.1
14151,0.1
14152,0.15
14153,0.08
14154,0.08
14155,0.09
14156,0.09
14157,0.09
14158,0.09
14159,0.09
14160,0.165
14161,0.08
14162,0.08
14163,0.095
14164,0.095
14165,0.095
14166,0.095
14167,0.095
14168,0.13
14169,0.08
14170,0.08
14171,0.09
14172,0.09
14173,0.09
14174,0.09
14175,0.09
14176,0.13
14177,0.08
14178,0.09
14179,0.09
14180,0.09
14181,0.09
14182,0.09
14183,0.09
14184,0.17
14185,0.08
14186,0.09
14187,0.09
14188,0.09
14189,0.09
14190,0.09
14191,0.09
14192,0.1733333333333333
14193,0.08
14194,0.08
14195,0.09833333333333333
14196,0.09833333333333333
14197,0.09833333333333333
14198,0.09833333333333333
14199,0.09833333333333333
14200,0.18600000000000003
14201,0.09
14202,0.086
14203,0.106
14204,0.106
14205,0.106
14206,0.106
14207,0.106
14208,0.14
14209,0.08
14210,0.09
14211,0.09
14212,0.09
14213,0.09
14214,0.09
14215,0.09
14216,0.16
14217,0.08222222222222221
14218,0.08
14219,0.09222222222222222
14220,0.09222222222222222
14221,0.09222222222222222
14222,0.09222222222222222
14223,0.09222222222222222
14224,0.14
14225,0.07222222222222223
14226,0.08
14227,0.08222222222222221
14228,0.08222222222222221
14229,0.08222222222222221
14230,0.08222222222222221
14231,0.08222222222222221
14232,0.16
14233,0.09
14234,0.09
14235,0.09
14236,0.09
14237,0.09
14238,0.09
14239,0.09
14240,0.17188235294117646
14241,0.17188235294117646
14242,0.098
14243,0.08108747771991752
14244,0.11833333333333332
14245,0.11833333333333332
14246,0.11833333333333332
14247,0.11833333333333332
14248,0.11833333333333332
14249,0.14253968253968252
14250,0.1
14251,0.08274999999999999
14252,0.11
14253,0.11
14254,0.11
14255,0.11
14256,0.11
14257,0.15
14258,0.09
14259,0.08033333333333333
14260,0.11033333333333334
14261,0.11033333333333334
14262,0.11033333333333334
14263,0.11033333333333334
14264,0.11033333333333334
14265,0.14142857142857143
14266,0.1
14267,0.08
14268,0.11
14269,0.11
14270,0.11
14271,0.11
14272,0.11
14273,0.16392857142857142
14274,0.1
14275,0.08
14276,0.11
14277,0.11
14278,0.11
14279,0.11
14280,0.11
14281,0.17738095238095236
14282,0.09
14283,0.08233333333333334
14284,0.11033333333333334
14285,0.11033333333333334
14286,0.11033333333333334
14287,0.11033333333333334
14288,0.11033333333333334
14289,0.17
14290,0.1
14291,0.09033333333333333
14292,0.12533333333333332
14293,0.12533333333333332
14294,0.12533333333333332
14295,0.12533333333333332
14296,0.12533333333333332
14297,0.14253968253968252
14298,0.1
14299,0.08083333333333333
14300,0.11
14301,0.11
14302,0.11
14303,0.11
14304,0.11
14305,0.13
14306,0.09
14307,0.081
14308,0.1
14309,0.1
14310,0.1
14311,0.1
14312,0.1
14313,0.15666666666666665
14314,0.1
14315,0.09
14316,0.1
14317,0.1
14318,0.1
14319,0.1
14320,0.1
14321,0.15
14322,0.08
14323,0.08
14324,0.09
14325,0.09
14326,0.09
14327,0.09
14328,0.09
14329,0.16388235294117648
14330,0.098
14331,0.0723225806451613
14332,0.11833333333333332
14333,0.11833333333333332
14334,0.11833333333333332
14335,0.11833333333333332
14336,0.11833333333333332
14337,0.14142857142857143
14338,0.1
14339,0.09
14340,0.11
14341,0.11
14342,0.11
14343,0.11
14344,0.11
14345,0.145
14346,0.09
14347,0.07083333333333333
14348,0.1
14349,0.1
14350,0.1
14351,0.1
14352,0.1
14353,0.15
14354,0.08
